"UsageDate","ResourceGroupName","CostUSD","Cost","Currency"
"2025-09-23","exp-a-direct-ingestion-to-delta-lake","0.095025572775","0.095025572775","USD"
"2025-09-23","exp-b-queue-ingestion-to-delta-lake","0.342704432595","0.342704432595","USD"
"2025-09-23","exp-c-evt-grid-ingestion-to-delta-lake","0.299979729735","0.299979729735","USD"
"2025-09-23","exp-d-evt-hubs-ingestion-to-delta-lake","0.31014833199","0.31014833199","USD"
"2025-09-23","ttn-integration-iotcentral","0.24185513163","0.24185513163","USD"
"2025-09-23","ttn-integration-iothub","0.338668047585","0.338668047585","USD"
"2025-09-24","evaluation-ttn-storage-integration","0.00248802288","0.00248802288","USD"
"2025-09-24","exp-a-direct-ingestion-to-delta-lake","0.1481590131","0.1481590131","USD"
"2025-09-24","exp-b-queue-ingestion-to-delta-lake","0.32957363817","0.32957363817","USD"
"2025-09-24","exp-c-evt-grid-ingestion-to-delta-lake","0.2824482339","0.2824482339","USD"
"2025-09-24","exp-d-evt-hubs-ingestion-to-delta-lake","0.30202655511","0.30202655511","USD"
"2025-09-24","ttn-integration-iotcentral","0.225077112435","0.225077112435","USD"
"2025-09-24","ttn-integration-iothub","0.329094866205","0.329094866205","USD"
"2025-09-25","evaluation-ttn-storage-integration","0.00271521516","0.00271521516","USD"
"2025-09-25","exp-a-direct-ingestion-to-delta-lake","0.14740339719","0.14740339719","USD"
"2025-09-25","exp-b-queue-ingestion-to-delta-lake","0.337725056865","0.337725056865","USD"
"2025-09-25","exp-c-evt-grid-ingestion-to-delta-lake","0.29608595919","0.29608595919","USD"
"2025-09-25","exp-d-evt-hubs-ingestion-to-delta-lake","0.30720266598","0.30720266598","USD"
"2025-09-25","ttn-integration-iotcentral","0.225179855565","0.225179855565","USD"
"2025-09-25","ttn-integration-iothub","0.33811600977","0.33811600977","USD"
"2025-09-26","evaluation-ttn-storage-integration","0.00446956797","0.00446956797","USD"
"2025-09-26","exp-a-direct-ingestion-to-delta-lake","0.162299804205","0.162299804205","USD"
"2025-09-26","exp-b-queue-ingestion-to-delta-lake","0.37472182608","0.37472182608","USD"
"2025-09-26","exp-c-evt-grid-ingestion-to-delta-lake","0.29229033645","0.29229033645","USD"
"2025-09-26","exp-d-evt-hubs-ingestion-to-delta-lake","0.30056523546","0.30056523546","USD"
"2025-09-26","ttn-integration-iotcentral","0.256940674935","0.256940674935","USD"
"2025-09-26","ttn-integration-iothub","0.3310437438","0.3310437438","USD"
"2025-09-27","evaluation-ttn-storage-integration","0.00395272437","0.00395272437","USD"
"2025-09-27","exp-a-direct-ingestion-to-delta-lake","0.144999286635","0.144999286635","USD"
"2025-09-27","exp-b-queue-ingestion-to-delta-lake","0.36499003422","0.36499003422","USD"
"2025-09-27","exp-c-evt-grid-ingestion-to-delta-lake","0.30574043703","0.30574043703","USD"
"2025-09-27","exp-d-evt-hubs-ingestion-to-delta-lake","0.33551556465","0.33551556465","USD"
"2025-09-27","ttn-integration-iotcentral","0.256511988285","0.256511988285","USD"
"2025-09-27","ttn-integration-iothub","0.351593004735","0.351593004735","USD"
"2025-09-28","evaluation-ttn-storage-integration","0.00530041134","0.00530041134","USD"
"2025-09-28","exp-a-direct-ingestion-to-delta-lake","0.1451673426","0.1451673426","USD"
"2025-09-28","exp-b-queue-ingestion-to-delta-lake","0.336932788815","0.336932788815","USD"
"2025-09-28","exp-c-evt-grid-ingestion-to-delta-lake","0.291616924095","0.291616924095","USD"
"2025-09-28","exp-d-evt-hubs-ingestion-to-delta-lake","0.30396510921","0.30396510921","USD"
"2025-09-28","ttn-integration-iotcentral","0.247885525125","0.247885525125","USD"
"2025-09-28","ttn-integration-iothub","0.32892184983","0.32892184983","USD"
